iteration_no,link_id,vdf_type,from_node_id,to_node_id,length_meter,vdf_length_mi,vehicle_volume,person_volume,ref_vhc_olume,base_demand_volume,obs_volume,background_volume,link_capacity,lane_capacity,D,doc,vdf_fftt,travel_time,vdf_distance_factor,vdf_alpha,vdf_beta,vdf_plf,speed_mph,speed_kmph,VMT,VHT,PMT,PHT,VHT_QVDF,PHT_QVDF,geometry,mod_vol_auto,obs_vol_auto,P,t0,t2,t3,vt2_mph,vt2_kmph,mu,Q_gamma,free_speed_mph,cutoff_speed_mph,free_speed_kmph,cutoff_speed_kmph,congestion_ref_speed_mph,avg_queue_speed_mph,avg_QVDF_period_speed_mph,congestion_ref_speed_kmph,avg_queue_speed_kmph,avg_QVDF_period_speed_kmph,avg_QVDF_period_travel_time,Severe_Congestion_P,spd_mph_14:00,spd_mph_14:05,spd_mph_14:10,spd_mph_14:15,spd_mph_14:20,spd_mph_14:25,spd_mph_14:30,spd_mph_14:35,spd_mph_14:40,spd_mph_14:45,spd_mph_14:50,spd_mph_14:55,spd_mph_15:00,spd_mph_15:05,spd_mph_15:10,spd_mph_15:15,spd_mph_15:20,spd_mph_15:25,spd_mph_15:30,spd_mph_15:35,spd_mph_15:40,spd_mph_15:45,spd_mph_15:50,spd_mph_15:55,spd_mph_16:00,spd_mph_16:05,spd_mph_16:10,spd_mph_16:15,spd_mph_16:20,spd_mph_16:25,spd_mph_16:30,spd_mph_16:35,spd_mph_16:40,spd_mph_16:45,spd_mph_16:50,spd_mph_16:55,spd_mph_17:00,spd_mph_17:05,spd_mph_17:10,spd_mph_17:15,spd_mph_17:20,spd_mph_17:25,spd_mph_17:30,spd_mph_17:35,spd_mph_17:40,spd_mph_17:45,spd_mph_17:50,spd_mph_17:55,
10,72,0,3445,3490,48.2700,0.0300,66.6667,66.6667,0.0000,0.0000,-1.0000,0.0000,4200.0000,1400.0000,25.7798,0.0184,0.0500,0.0500,0.0000,0.1500,4.0000,0.2155,30.0000,48.2700,2.000000,0.055556,2.000000,0.055556,0.050398,0.050398,"LINESTRING (-112.1134093 33.4964259, -112.1134086 33.4962826, -112.1134156 33.49623, -112.1134304 33.496117, -112.1134492 33.4959791)",66.666668,-1.000000,0.018414,15.990793,16.000000,16.009207,29.832194,48.000001,1400.000000,193200182.378737,39.776260,29.832195,64.000003,48.000002,39.593149,39.593148,39.684283,63.705376,63.705375,63.852011,0.045358,0.000000,39.776,39.769,39.761,39.753,39.746,39.738,39.730,39.723,39.715,39.707,39.700,39.692,39.684,39.677,39.669,39.661,39.654,39.646,39.638,39.631,39.623,39.615,39.608,39.600,29.832,39.600,39.608,39.615,39.623,39.631,39.638,39.646,39.654,39.661,39.669,39.677,39.684,39.692,39.700,39.707,39.715,39.723,39.730,39.738,39.746,39.753,39.761,39.769,
10,73,0,3446,3447,225.2600,0.1400,104.0000,104.0000,0.0000,0.0000,-1.0000,0.0000,1400.0000,1400.0000,120.6496,0.0862,0.1900,0.1900,0.0000,0.1500,4.0000,0.2155,44.2102,71.1341,14.559999,0.329336,14.559999,0.329336,0.328996,0.328996,"LINESTRING (-112.112719 33.4972789, -112.1127366 33.4976106, -112.1127407 33.49807, -112.1127456 33.4986164, -112.1127598 33.4988445, -112.1128506 33.4993223)",103.999996,-1.000000,0.086178,15.956911,16.000000,16.043089,33.560698,53.999163,1400.000000,1582324.380716,44.748291,33.561218,72.000000,54.000000,43.784208,43.783846,44.255856,70.448790,70.448208,71.207673,0.189805,0.000000,44.748,44.707,44.666,44.625,44.584,44.543,44.502,44.461,44.420,44.379,44.338,44.297,44.256,44.215,44.174,44.132,44.091,44.050,44.009,43.968,43.927,43.886,43.845,43.804,33.561,43.804,43.845,43.886,43.927,43.968,44.009,44.050,44.091,44.132,44.174,44.215,44.256,44.297,44.338,44.379,44.420,44.461,44.502,44.543,44.584,44.625,44.666,44.707,
10,74,0,3447,3484,611.4200,0.3800,18675.4900,18675.4900,18473.4900,0.0000,-1.0000,0.0000,5400.0000,1800.0000,7221.7672,4.0121,0.3500,0.5179,0.0000,0.1500,4.0000,0.2155,44.0204,70.8288,7096.686197,161.213543,7096.686197,161.213543,5780.546847,5780.546847,"LINESTRING (-112.1128506 33.4993223, -112.1127588 33.5018249, -112.1125593 33.5047602)",18675.489992,-1.000000,4.012093,13.993954,16.000000,18.006046,0.662520,1.065995,1800.000000,251.555646,65.257927,48.943445,105.000004,78.750003,48.943445,1.227684,1.227684,78.750003,1.975344,1.975344,18.571551,3.916667,48.815,31.512,16.431,9.481,6.125,4.309,3.227,2.534,2.064,1.731,1.487,1.303,1.161,1.050,0.962,0.891,0.834,0.789,0.752,0.723,0.700,0.683,0.672,0.665,0.663,0.665,0.672,0.683,0.700,0.723,0.752,0.789,0.834,0.891,0.962,1.050,1.161,1.303,1.487,1.731,2.064,2.534,3.227,4.309,6.125,9.481,16.431,31.512,
10,75,0,3448,3449,257.4400,0.1600,44.0000,44.0000,0.0000,0.0000,-1.0000,0.0000,1400.0000,1400.0000,51.0441,0.0365,0.2200,0.2200,0.0000,0.1500,4.0000,0.2155,43.6364,70.2109,7.040000,0.161333,7.040000,0.161333,0.158051,0.158051,"LINESTRING (-112.1129056 33.4741848, -112.1129097 33.4749263, -112.1128913 33.4754327, -112.1128757 33.4758485, -112.1128312 33.4765696)",44.000000,-1.000000,0.036460,15.981770,16.000000,16.018230,33.561202,53.999973,1400.000000,58763566.430550,44.748291,33.561218,72.000000,54.000000,44.340410,44.340398,44.542491,71.343719,71.343700,71.668869,0.215525,0.000000,44.748,44.731,44.714,44.697,44.680,44.663,44.645,44.628,44.611,44.594,44.577,44.560,44.542,44.525,44.508,44.491,44.474,44.457,44.440,44.422,44.405,44.388,44.371,44.354,33.561,44.354,44.371,44.388,44.405,44.422,44.440,44.457,44.474,44.491,44.508,44.525,44.542,44.560,44.577,44.594,44.611,44.628,44.645,44.663,44.680,44.697,44.714,44.731,
10,76,0,3448,3454,305.7100,0.1900,18560.8233,18560.8233,16584.5100,0.0000,-1.0000,0.0000,7200.0000,1800.0000,5383.0694,2.9906,0.1700,0.1780,0.0000,0.1500,4.0000,0.2155,64.0566,103.0670,3526.556432,55.053768,3526.556432,55.053768,204.739420,204.739420,"LINESTRING (-112.1129056 33.4741848, -112.1129524 33.4745608, -112.1129876 33.474924, -112.1130171 33.4753381, -112.1130294 33.4756782, -112.1130366 33.4763504, -112.1130423 33.4768924)",18560.823328,-1.000000,2.990594,14.504703,16.000000,17.495297,2.082976,3.351508,1800.000000,125.777823,65.257927,48.943445,105.000004,78.750003,48.943445,3.765361,17.224609,78.750003,6.058466,27.714396,0.661844,2.750000,65.258,62.564,59.870,57.177,54.483,51.789,49.095,39.601,25.170,16.096,11.014,8.052,6.216,5.012,4.186,3.598,3.169,2.850,2.611,2.430,2.296,2.199,2.133,2.095,2.083,2.095,2.133,2.199,2.296,2.430,2.611,2.850,3.169,3.598,4.186,5.012,6.216,8.052,11.014,16.096,25.170,39.601,49.095,51.789,54.483,57.177,59.870,62.564,
10,77,0,3449,3455,273.5300,0.1700,44.0000,44.0000,0.0000,0.0000,-1.0000,0.0000,2800.0000,1400.0000,25.5220,0.0182,0.2500,0.2500,0.0000,0.1500,4.0000,0.2155,40.8000,65.6472,7.480000,0.183333,7.480000,0.183333,0.188483,0.188483,"LINESTRING (-112.1128312 33.4765696, -112.1127936 33.4771753, -112.1126668 33.4786088, -112.1126402 33.4789778)",44.000000,-1.000000,0.018230,15.990885,16.000000,16.009115,29.832194,48.000001,1400.000000,1139871334.960479,39.776260,29.832195,64.000003,48.000002,39.594980,39.594979,39.685207,63.708322,63.708321,63.853498,0.257023,0.000000,39.776,39.769,39.761,39.753,39.746,39.738,39.731,39.723,39.716,39.708,39.700,39.693,39.685,39.678,39.670,39.662,39.655,39.647,39.640,39.632,39.625,39.617,39.609,39.602,29.832,39.602,39.609,39.617,39.625,39.632,39.640,39.647,39.655,39.662,39.670,39.678,39.685,39.693,39.700,39.708,39.716,39.723,39.731,39.738,39.746,39.753,39.761,39.769,
10,78,0,3450,3451,96.5400,0.0600,17.3333,17.3333,0.0000,0.0000,-1.0000,0.0000,1400.0000,1400.0000,20.1083,0.0144,0.0700,0.0700,0.0000,0.1500,4.0000,0.2155,51.4286,82.7486,1.040000,0.020222,1.040000,0.020222,0.023283,0.023283,"LINESTRING (-112.113514 33.4768519, -112.1134291 33.4760515)",17.333332,-1.000000,0.014363,15.992818,16.000000,16.007182,33.561218,54.000000,1400.000000,930794453.354589,44.748291,33.561218,72.000000,54.000000,44.587611,44.587610,44.667662,71.741465,71.741465,71.870269,0.080595,0.000000,44.748,44.742,44.735,44.728,44.721,44.715,44.708,44.701,44.695,44.688,44.681,44.674,44.668,44.661,44.654,44.648,44.641,44.634,44.627,44.621,44.614,44.607,44.600,44.594,33.561,44.594,44.600,44.607,44.614,44.621,44.627,44.634,44.641,44.648,44.654,44.661,44.668,44.674,44.681,44.688,44.695,44.701,44.708,44.715,44.721,44.728,44.735,44.742,
10,79,0,3451,3452,209.1700,0.1300,17.3333,17.3333,0.0000,0.0000,-1.0000,0.0000,1400.0000,1400.0000,20.1083,0.0144,0.1800,0.1800,0.0000,0.1500,4.0000,0.2155,43.3333,69.7233,2.253333,0.052000,2.253333,0.052000,0.050447,0.050447,"LINESTRING (-112.1134291 33.4760515, -112.1133803 33.4756664, -112.1133486 33.4752824, -112.1132996 33.47485, -112.1131458 33.4741694)",17.333332,-1.000000,0.014363,15.992818,16.000000,16.007182,33.561218,54.000000,1400.000000,2016721315.601610,44.748291,33.561218,72.000000,54.000000,44.587611,44.587610,44.667662,71.741465,71.741465,71.870269,0.174623,0.000000,44.748,44.742,44.735,44.728,44.721,44.715,44.708,44.701,44.695,44.688,44.681,44.674,44.668,44.661,44.654,44.648,44.641,44.634,44.627,44.621,44.614,44.607,44.600,44.594,33.561,44.594,44.600,44.607,44.614,44.621,44.627,44.634,44.641,44.648,44.654,44.661,44.668,44.674,44.681,44.688,44.695,44.701,44.708,44.715,44.721,44.728,44.735,44.742,
10,80,0,3452,3417,321.8000,0.2000,21464.3600,21464.3600,21396.3600,0.0000,-1.0000,0.0000,7200.0000,1800.0000,6225.1624,3.4584,0.1800,0.1951,0.0000,0.1500,4.0000,0.2155,61.5106,98.9706,4292.872000,69.790711,4292.872000,69.790711,446.462665,446.462665,"LINESTRING (-112.1131458 33.4741694, -112.1130907 33.4738126, -112.1130467 33.4735468, -112.112995 33.4732972, -112.1128452 33.4726458, -112.1127686 33.4723387, -112.1126766 33.4720284, -112.1124594 33.4713908)",21464.360000,-1.000000,3.458424,14.270788,16.000000,17.729212,1.186936,1.909780,1800.000000,132.397709,65.257927,48.943445,105.000004,78.750003,48.943445,2.179262,9.615299,78.750003,3.506432,15.471016,1.248011,3.250000,65.258,60.237,55.217,50.196,40.684,23.866,14.124,9.148,6.428,4.812,3.782,3.088,2.600,2.245,1.980,1.778,1.623,1.501,1.407,1.334,1.278,1.237,1.209,1.192,1.187,1.192,1.209,1.237,1.278,1.334,1.407,1.501,1.623,1.778,1.980,2.245,2.600,3.088,3.782,4.812,6.428,9.148,14.124,23.866,40.684,50.196,55.217,60.237,
10,81,0,3453,3447,144.8100,0.0900,18571.4900,18571.4900,18473.4900,0.0000,-1.0000,0.0000,5400.0000,1800.0000,7181.5507,3.9898,0.0800,0.1175,0.0000,0.1500,4.0000,0.2155,45.9423,73.9212,1671.434100,36.381144,1671.434100,36.381144,1195.755902,1195.755902,"LINESTRING (-112.1128726 33.498071, -112.1128725 33.4986189, -112.1128506 33.4993223)",18571.489996,-1.000000,3.989750,14.005125,16.000000,17.994875,0.677279,1.089741,1800.000000,59.578969,65.257927,48.943445,105.000004,78.750003,48.943445,1.254705,1.397805,78.750003,2.018821,2.249069,3.863199,3.750000,65.258,34.440,17.987,10.230,6.527,4.549,3.385,2.644,2.145,1.794,1.537,1.344,1.195,1.079,0.988,0.914,0.855,0.808,0.770,0.740,0.716,0.699,0.687,0.680,0.677,0.680,0.687,0.699,0.716,0.740,0.770,0.808,0.855,0.914,0.988,1.079,1.195,1.344,1.537,1.794,2.145,2.644,3.385,4.549,6.527,10.230,17.987,34.440,
10,82,0,3454,3478,64.3600,0.0400,18560.8233,18560.8233,16584.5100,0.0000,-1.0000,0.0000,7200.0000,1800.0000,5383.0694,2.9906,0.0400,0.0419,0.0000,0.1500,4.0000,0.2155,40.0000,64.3600,742.432933,12.953828,742.432933,12.953828,43.103036,43.103036,"LINESTRING (-112.1130423 33.4768924, -112.1130447 33.4774475)",18560.823328,-1.000000,2.990594,14.504703,16.000000,17.495297,2.082976,3.351508,1800.000000,26.479542,65.257927,48.943445,105.000004,78.750003,48.943445,3.765361,17.224609,78.750003,6.058466,27.714396,0.139336,2.750000,65.258,62.564,59.870,57.177,54.483,51.789,49.095,39.601,25.170,16.096,11.014,8.052,6.216,5.012,4.186,3.598,3.169,2.850,2.611,2.430,2.296,2.199,2.133,2.095,2.083,2.095,2.133,2.199,2.296,2.430,2.611,2.850,3.169,3.598,4.186,5.012,6.216,8.052,11.014,16.096,25.170,39.601,49.095,51.789,54.483,57.177,59.870,62.564,
10,83,0,3455,3471,64.3600,0.0400,44.0000,44.0000,0.0000,0.0000,-1.0000,0.0000,4200.0000,1400.0000,17.0147,0.0122,0.0600,0.0600,0.0000,0.1500,4.0000,0.2155,40.0000,64.3600,1.760000,0.044000,1.760000,0.044000,0.044315,0.044315,"LINESTRING (-112.1126402 33.4789778, -112.1126217 33.4795932)",44.000000,-1.000000,0.012153,15.993923,16.000000,16.006077,29.832195,48.000002,1400.000000,1364110017.771836,39.776260,29.832195,64.000003,48.000002,39.655407,39.655407,39.715650,63.805549,63.805549,63.902481,0.060430,0.000000,39.776,39.771,39.766,39.761,39.756,39.751,39.746,39.741,39.736,39.731,39.726,39.721,39.716,39.711,39.706,39.700,39.695,39.690,39.685,39.680,39.675,39.670,39.665,39.660,29.832,39.660,39.665,39.670,39.675,39.680,39.685,39.690,39.695,39.700,39.706,39.711,39.716,39.721,39.726,39.731,39.736,39.741,39.746,39.751,39.756,39.761,39.766,39.771,
10,84,0,3456,3467,16.0900,0.0100,60.0000,60.0000,0.0000,0.0000,-1.0000,0.0000,4200.0000,1400.0000,23.2019,0.0166,0.0100,0.0100,0.0000,0.1500,4.0000,0.2155,10.0000,16.0900,0.600000,0.010000,0.600000,0.010000,0.015116,0.015116,"LINESTRING (-112.1128962 33.5088633, -112.1128932 33.5087637)",60.000004,-1.000000,0.016573,15.991714,16.000000,16.008286,29.832195,48.000001,1400.000000,98294515.769027,39.776260,29.832195,64.000003,48.000002,39.611460,39.611459,39.693519,63.734839,63.734838,63.866872,0.015116,0.000000,39.776,39.769,39.762,39.756,39.749,39.742,39.735,39.728,39.721,39.714,39.707,39.700,39.694,39.687,39.680,39.673,39.666,39.659,39.652,39.645,39.638,39.631,39.625,39.618,29.832,39.618,39.625,39.631,39.638,39.645,39.652,39.659,39.666,39.673,39.680,39.687,39.694,39.700,39.707,39.714,39.721,39.728,39.735,39.742,39.749,39.756,39.762,39.769,
10,85,0,3457,3468,96.5400,0.0600,25.3333,25.3333,0.0000,0.0000,-1.0000,0.0000,4200.0000,1400.0000,9.7963,0.0070,0.0900,0.0900,0.0000,0.1500,4.0000,0.2155,40.0000,64.3600,1.520000,0.038000,1.520000,0.038000,0.038247,0.038247,"LINESTRING (-112.1119104 33.5101105, -112.1119125 33.5101933, -112.1119309 33.5104149, -112.1119434 33.5105103, -112.1119799 33.5109842)",25.333336,-1.000000,0.006997,15.996501,16.000000,16.003499,29.832195,48.000002,979.634029,13080289738.901958,39.776260,29.832195,64.000003,48.000002,39.706678,39.706678,39.741408,63.888045,63.888045,63.943926,0.090586,0.000000,39.776,39.773,39.770,39.768,39.765,39.762,39.759,39.756,39.753,39.750,39.747,39.744,39.741,39.739,39.736,39.733,39.730,39.727,39.724,39.721,39.718,39.715,39.712,39.709,29.832,39.709,39.712,39.715,39.718,39.721,39.724,39.727,39.730,39.733,39.736,39.739,39.741,39.744,39.747,39.750,39.753,39.756,39.759,39.762,39.765,39.768,39.770,39.773,
10,86,0,3458,3486,64.3600,0.0400,185.0000,185.0000,0.0000,0.0000,-1.0000,0.0000,2800.0000,1400.0000,107.3086,0.0766,0.0500,0.0500,0.0000,0.1500,4.0000,0.2155,40.0000,64.3600,7.400000,0.154167,7.400000,0.154167,0.187875,0.187875,"LINESTRING (-112.1120421 33.5082836, -112.1119721 33.5086924, -112.1119556 33.5088057)",184.999992,-1.000000,0.076649,15.961676,16.000000,16.038324,29.831906,47.999536,1400.000000,819190.140819,39.776260,29.832195,64.000003,48.000002,39.014058,39.013856,39.387852,62.773619,62.773294,63.375055,0.060932,0.000000,39.776,39.744,39.712,39.679,39.647,39.614,39.582,39.550,39.517,39.485,39.452,39.420,39.388,39.355,39.323,39.291,39.258,39.226,39.193,39.161,39.129,39.096,39.064,39.032,29.832,39.032,39.064,39.096,39.129,39.161,39.193,39.226,39.258,39.291,39.323,39.355,39.388,39.420,39.452,39.485,39.517,39.550,39.582,39.614,39.647,39.679,39.712,39.744,
10,87,0,3459,3472,48.2700,0.0300,38.6667,38.6667,0.0000,0.0000,-1.0000,0.0000,4200.0000,1400.0000,14.9523,0.0107,0.0400,0.0400,0.0000,0.1500,4.0000,0.2155,30.0000,48.2700,1.160000,0.025778,1.160000,0.025778,0.029202,0.029202,"LINESTRING (-112.1128197 33.5104466, -112.1128664 33.5102792, -112.1128831 33.5100497)",38.666664,-1.000000,0.010680,15.994660,16.000000,16.005340,29.832195,48.000002,1400.000000,1717359854.637867,39.776260,29.832195,64.000003,48.000002,39.670056,39.670056,39.723016,63.829119,63.829119,63.914333,0.045314,0.000000,39.776,39.772,39.767,39.763,39.759,39.754,39.750,39.745,39.741,39.736,39.732,39.727,39.723,39.719,39.714,39.710,39.705,39.701,39.696,39.692,39.688,39.683,39.679,39.674,29.832,39.674,39.679,39.683,39.688,39.692,39.696,39.701,39.705,39.710,39.714,39.719,39.723,39.727,39.732,39.736,39.741,39.745,39.750,39.754,39.759,39.763,39.767,39.772,
10,88,0,3460,3461,852.7700,0.5300,21447.0267,21447.0267,21396.3600,0.0000,-1.0000,0.0000,7200.0000,1800.0000,6220.1353,3.4556,0.4900,0.5309,0.0000,0.1500,4.0000,0.2155,59.8937,96.3689,11366.924134,189.785037,11366.924134,189.785037,1176.765172,1176.765172,"LINESTRING (-112.113201 33.4850762, -112.1132044 33.4839145, -112.1132074 33.4824796, -112.1132085 33.4819018, -112.1132309 33.4796287, -112.1132428 33.4786402, -112.1132558 33.4780899, -112.113259 33.477638, -112.1132615 33.4774044)",21447.026668,-1.000000,3.455631,14.272185,16.000000,17.727815,1.190684,1.915811,1800.000000,350.853928,65.257927,48.943445,105.000004,78.750003,48.943445,2.186000,9.659467,78.750003,3.517274,15.542082,3.292107,3.250000,65.258,60.263,55.268,50.273,40.995,24.111,14.256,9.221,6.472,4.841,3.802,3.103,2.612,2.255,1.988,1.785,1.629,1.507,1.412,1.338,1.282,1.241,1.213,1.196,1.191,1.196,1.213,1.241,1.282,1.338,1.412,1.507,1.629,1.785,1.988,2.255,2.612,3.103,3.802,4.841,6.472,9.221,14.256,24.111,40.995,50.273,55.268,60.263,
10,89,0,3460,3462,337.8900,0.2100,58.6667,58.6667,0.0000,0.0000,-1.0000,0.0000,1400.0000,1400.0000,68.0588,0.0486,0.3200,0.3200,0.0000,0.1500,4.0000,0.2155,39.3750,63.3543,12.320000,0.312889,12.320000,0.312889,0.311649,0.311649,"LINESTRING (-112.113201 33.4850762, -112.1132872 33.4846492, -112.113296 33.4839127, -112.1133351 33.4834303, -112.1134338 33.4824853, -112.113497 33.4819984)",58.666668,-1.000000,0.048613,15.975693,16.000000,16.024307,29.832148,47.999927,1400.000000,27191172.887670,39.776260,29.832195,64.000003,48.000002,39.292845,39.292813,39.531615,63.222188,63.222135,63.606368,0.318732,0.000000,39.776,39.756,39.735,39.715,39.695,39.674,39.654,39.634,39.613,39.593,39.572,39.552,39.532,39.511,39.491,39.470,39.450,39.430,39.409,39.389,39.368,39.348,39.328,39.307,29.832,39.307,39.328,39.348,39.368,39.389,39.409,39.430,39.450,39.470,39.491,39.511,39.532,39.552,39.572,39.593,39.613,39.634,39.654,39.674,39.695,39.715,39.735,39.756,
10,90,0,3461,3491,193.0800,0.1200,21447.0267,21447.0267,21396.3600,0.0000,-1.0000,0.0000,7200.0000,1800.0000,6220.1353,3.4556,0.1100,0.1192,0.0000,0.1500,4.0000,0.2155,60.4073,97.1954,2573.643200,42.604804,2573.643200,42.604804,266.437397,266.437397,"LINESTRING (-112.1132615 33.4774044, -112.1132551 33.4756757)",21447.026668,-1.000000,3.455631,14.272185,16.000000,17.727815,1.190684,1.915811,1800.000000,79.438625,65.257927,48.943445,105.000004,78.750003,48.943445,2.186000,9.659467,78.750003,3.517274,15.542082,0.745383,3.250000,65.258,60.263,55.268,50.273,40.995,24.111,14.256,9.221,6.472,4.841,3.802,3.103,2.612,2.255,1.988,1.785,1.629,1.507,1.412,1.338,1.282,1.241,1.213,1.196,1.191,1.196,1.213,1.241,1.282,1.338,1.412,1.507,1.629,1.785,1.988,2.255,2.612,3.103,3.802,4.841,6.472,9.221,14.256,24.111,40.995,50.273,55.268,60.263,
10,91,0,3462,3463,80.4500,0.0500,58.6667,58.6667,0.0000,0.0000,-1.0000,0.0000,4200.0000,1400.0000,22.6863,0.0162,0.0700,0.0700,0.0000,0.1500,4.0000,0.2155,42.8571,68.9571,2.933333,0.068444,2.933333,0.068444,0.073896,0.073896,"LINESTRING (-112.113497 33.4819984, -112.11351 33.4818638, -112.1135709 33.4813005)",58.666668,-1.000000,0.016204,15.991898,16.000000,16.008102,29.832195,48.000001,1400.000000,537849999.320097,39.776260,29.832195,64.000003,48.000002,39.615122,39.615122,39.695365,63.740731,63.740731,63.869842,0.075576,0.000000,39.776,39.770,39.763,39.756,39.749,39.743,39.736,39.729,39.722,39.716,39.709,39.702,39.695,39.689,39.682,39.675,39.668,39.662,39.655,39.648,39.641,39.635,39.628,39.621,29.832,39.621,39.628,39.635,39.641,39.648,39.655,39.662,39.668,39.675,39.682,39.689,39.695,39.702,39.709,39.716,39.722,39.729,39.736,39.743,39.749,39.756,39.763,39.770,
10,92,0,3463,3418,80.4500,0.0500,58.6667,58.6667,0.0000,0.0000,-1.0000,0.0000,4200.0000,1400.0000,22.6863,0.0162,0.0700,0.0700,0.0000,0.1500,4.0000,0.2155,42.8571,68.9571,2.933333,0.068444,2.933333,0.068444,0.073896,0.073896,"LINESTRING (-112.1135709 33.4813005, -112.1136307 33.4807637, -112.113639 33.4806374)",58.666668,-1.000000,0.016204,15.991898,16.000000,16.008102,29.832195,48.000001,1400.000000,537849999.320097,39.776260,29.832195,64.000003,48.000002,39.615122,39.615122,39.695365,63.740731,63.740731,63.869842,0.075576,0.000000,39.776,39.770,39.763,39.756,39.749,39.743,39.736,39.729,39.722,39.716,39.709,39.702,39.695,39.689,39.682,39.675,39.668,39.662,39.655,39.648,39.641,39.635,39.628,39.621,29.832,39.621,39.628,39.635,39.641,39.648,39.655,39.662,39.668,39.675,39.682,39.689,39.695,39.702,39.709,39.716,39.722,39.729,39.736,39.743,39.749,39.756,39.763,39.770,
10,93,0,3464,3466,64.3600,0.0400,104.0000,104.0000,0.0000,0.0000,-1.0000,0.0000,4200.0000,1400.0000,40.2165,0.0287,0.0600,0.0600,0.0000,0.1500,4.0000,0.2155,40.0000,64.3600,4.160000,0.104000,4.160000,0.104000,0.104965,0.104965,"LINESTRING (-112.1126028 33.4954211, -112.1125819 33.4959827)",103.999996,-1.000000,0.028726,15.985637,16.000000,16.014363,29.832190,47.999993,1400.000000,43150709.123797,39.776260,29.832195,64.000003,48.000002,39.490606,39.490602,39.632407,63.540385,63.540379,63.768544,0.060557,0.000000,39.776,39.764,39.752,39.740,39.728,39.716,39.704,39.692,39.680,39.668,39.656,39.644,39.632,39.620,39.608,39.596,39.584,39.572,39.560,39.548,39.536,39.525,39.513,39.501,29.832,39.501,39.513,39.525,39.536,39.548,39.560,39.572,39.584,39.596,39.608,39.620,39.632,39.644,39.656,39.668,39.680,39.692,39.704,39.716,39.728,39.740,39.752,39.764,
10,94,0,3465,3434,80.4500,0.0500,16.0000,16.0000,0.0000,0.0000,-1.0000,0.0000,4200.0000,1400.0000,6.1872,0.0044,0.0700,0.0700,0.0000,0.1500,4.0000,0.2155,42.8571,68.9571,0.800000,0.018667,0.800000,0.018667,0.020124,0.020124,"LINESTRING (-112.1134512 33.4945572, -112.1134457 33.4942899, -112.1134364 33.4938391)",16.000000,-1.000000,0.004419,15.997790,16.000000,16.002210,29.832195,48.000002,618.716164,43350993084.436790,39.776260,29.832195,64.000003,48.000002,39.732314,39.732314,39.754263,63.929293,63.929293,63.964609,0.075464,0.000000,39.776,39.774,39.773,39.771,39.769,39.767,39.765,39.763,39.762,39.760,39.758,39.756,39.754,39.752,39.751,39.749,39.747,39.745,39.743,39.741,39.740,39.738,39.736,39.734,29.832,39.734,39.736,39.738,39.740,39.741,39.743,39.745,39.747,39.749,39.751,39.752,39.754,39.756,39.758,39.760,39.762,39.763,39.765,39.767,39.769,39.771,39.773,39.774,
10,95,0,3466,3446,144.8100,0.0900,104.0000,104.0000,0.0000,0.0000,-1.0000,0.0000,2800.0000,1400.0000,60.3248,0.0431,0.0800,0.0800,0.0000,0.1500,4.0000,0.2155,67.5000,108.6075,9.360000,0.138667,9.360000,0.138667,0.168252,0.168252,"LINESTRING (-112.1125819 33.4959827, -112.1126283 33.4962744, -112.1126774 33.4968075, -112.112719 33.4972789)",103.999996,-1.000000,0.043089,15.978455,16.000000,16.021545,41.951482,67.499935,1400.000000,13484897.143810,55.935364,41.951523,90.000000,67.500000,55.332812,55.332783,55.630842,89.030494,89.030448,89.510025,0.097068,0.000000,55.935,55.910,55.885,55.859,55.834,55.808,55.783,55.758,55.732,55.707,55.682,55.656,55.631,55.605,55.580,55.555,55.529,55.504,55.479,55.453,55.428,55.402,55.377,55.352,41.951,55.352,55.377,55.402,55.428,55.453,55.479,55.504,55.529,55.555,55.580,55.605,55.631,55.656,55.682,55.707,55.732,55.758,55.783,55.808,55.834,55.859,55.885,55.910,
10,96,0,3467,3442,96.5400,0.0600,60.0000,60.0000,0.0000,0.0000,-1.0000,0.0000,4200.0000,1400.0000,23.2019,0.0166,0.0900,0.0900,0.0000,0.1500,4.0000,0.2155,40.0000,64.3600,3.600000,0.090000,3.600000,0.090000,0.090695,0.090695,"LINESTRING (-112.1128932 33.5087637, -112.1128881 33.5085937, -112.1128881 33.5082645, -112.1128877 33.5082501, -112.1128841 33.5081299, -112.1128731 33.5078712)",60.000004,-1.000000,0.016573,15.991714,16.000000,16.008286,29.832195,48.000001,1400.000000,589767094.614159,39.776260,29.832195,64.000003,48.000002,39.611460,39.611459,39.693519,63.734839,63.734838,63.866872,0.090695,0.000000,39.776,39.769,39.762,39.756,39.749,39.742,39.735,39.728,39.721,39.714,39.707,39.700,39.694,39.687,39.680,39.673,39.666,39.659,39.652,39.645,39.638,39.631,39.625,39.618,29.832,39.618,39.625,39.631,39.638,39.645,39.652,39.659,39.666,39.673,39.680,39.687,39.694,39.700,39.707,39.714,39.721,39.728,39.735,39.742,39.749,39.756,39.762,39.769,
